filepath,label
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/ea460c0a-532e-492b-93fa-5b9b936c7506___NREC_B.Spot 1810.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/ff81e22a-09bf-49bd-b45a-c75606cd113b___NREC_B.Spot 1811.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/6565f5ba-8e68-4d1a-b267-b12bfd73f3ef___JR_B.Spot 3252.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/712327ce-f01f-4398-802d-22af911de777___JR_B.Spot 9078.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/39d02156-2d42-4927-aab3-20dd59810f69___NREC_B.Spot 9075.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/1aeb4d06-0069-4fea-be9f-3200ac2e9373___NREC_B.Spot 1909.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/301b41f3-647f-4bd2-9adb-ef98c8b8c238___JR_B.Spot 3399.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/84f03e83-ac3b-4804-8791-68b2a523b065___NREC_B.Spot 1870.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/11a23270-53e7-41b6-8c79-91caeaf9cfa6___JR_B.Spot 9050.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/243bfff2-bd35-44d3-a91e-2569fe948c89___JR_B.Spot 8909.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/b12cadfe-7823-40f6-9c50-87e509c9dcf7___JR_B.Spot 3393.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/5979f1be-c7a6-47c5-b438-60c3eab4218e___JR_B.Spot 9093.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/b5d5a42e-5d4f-4429-8923-aee42e0a0c5d___NREC_B.Spot 9189.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/b82e0746-97b5-4be9-90a7-ac2b2121428c___JR_B.Spot 9073.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/debfee6b-a167-480c-88dc-2b02279d7e93___JR_B.Spot 3158.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/3700475e-b0b1-4b8b-90bd-374be22dbfd0___NREC_B.Spot 1860.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/1b73d0ec-bad1-4d2d-878e-6aa209aa39d2___JR_B.Spot 9086.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/d696fdd7-228b-41be-9401-9ab0f8053802___NREC_B.Spot 9116.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/8c7fe94d-5e80-4849-a92c-715d3aaf02a3___JR_B.Spot 3218.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/821fa2f8-b221-472d-a789-f0c42923f52a___JR_B.Spot 9046.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/ef82ea58-8cfe-4e8f-a935-2b4e143618b1___JR_B.Spot 9079.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/8695a15f-cdb4-444f-817b-7f4fc22a7a7a___NREC_B.Spot 9230.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/32d3951c-8c10-4e8f-b35c-81f7de2513c7___JR_B.Spot 3112.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/311c06b4-36e7-4fc7-840d-2f3f86d28ea5___JR_B.Spot 3350.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/36aa1467-175d-42d0-8da3-99e8ffd06fbe___NREC_B.Spot 1905.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/5f4f7469-3f1c-4f29-a5f7-68f2e57ce261___JR_B.Spot 9030.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/46372226-cfbe-4206-951b-93b8b411d2e7___JR_B.Spot 8890.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/5373b361-a0ee-477a-b8e9-f889d062ac1c___JR_B.Spot 3209.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/4995d36f-321f-4f9e-82c8-9a0c78d1f266___NREC_B.Spot 9076.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/d4d0e98c-5d9c-4301-9c1e-546c3a3abfd1___JR_B.Spot 9008.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/697e19e9-b11b-4bc8-884b-e25d432b90f6___NREC_B.Spot 9206.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/3cc682be-f9eb-4464-a385-7265d8871b03___NREC_B.Spot 1865.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/1e6d8dc0-a694-47e0-af80-81ccabdfd591___JR_B.Spot 3308.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/4c234632-b720-420d-934f-95b83f2dd59d___JR_B.Spot 3131.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/dab1cfaf-544d-48e0-bfe7-368d65761902___JR_B.Spot 8904.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/d13cfcd6-79ac-48c9-9e88-931982463214___NREC_B.Spot 1895.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/af2e0582-8683-4b26-a3e2-0e17b2de09c6___NREC_B.Spot 1848.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/e230f529-47b2-4841-9b10-2447be1b31da___NREC_B.Spot 9118.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/d8f2cdbc-8c31-40e9-af5e-a2a2176da4fb___NREC_B.Spot 1949.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/3bb93b52-4419-4882-9a35-0533f48757df___JR_B.Spot 3311.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/731d3112-8dfa-4ce0-b27e-6a0cdb661a6d___NREC_B.Spot 9232.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/975b25df-a4d7-4aca-b1b9-312487544eaa___JR_B.Spot 8830.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/1f3b1b11-4934-4c0b-b054-8f8a977b488c___JR_B.Spot 3373.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/c8e7747f-2f09-4cd3-851d-3d5c852c55a6___NREC_B.Spot 1823.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/ecd00ad4-7c95-4254-8bc4-5d90e67fc550___NREC_B.Spot 1951.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/78dbe7fe-0821-4c19-922f-0e330f0cd3bd___JR_B.Spot 8856.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/f2c48f6c-f92e-4543-816c-0621648003fe___JR_B.Spot 9010.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/a27ea599-79a4-4eea-80c8-f83734e2b68d___NREC_B.Spot 1963.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/a163c949-fc6a-4f51-94ea-18caf6930630___JR_B.Spot 3338.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/0bd0f439-013b-40ed-a6d1-4e67e971d437___JR_B.Spot 3272.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/b8c7fc71-e9f0-4246-9a64-f535eba91fa4___JR_B.Spot 3302.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/292d6666-67ca-4c4f-91e9-b7313fdd523c___NREC_B.Spot 9130.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/fa6dc54a-e15d-4efa-99a3-2ff41ca98a2d___JR_B.Spot 9009.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/5c421e64-d609-4e2d-9b4f-aa836b4f9864___NREC_B.Spot 1962.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/edddf54c-92cf-4094-b4bb-85e053d7622b___NREC_B.Spot 9215.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/d9d20fce-3cef-4c89-8a3f-7294e05df853___JR_B.Spot 3225.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/6c859178-38ef-450e-8e93-c357957f5608___NREC_B.Spot 9061.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/bf437495-ab1b-459e-8173-6619a07ee8c6___JR_B.Spot 3139.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/188f102a-6f64-4180-9d38-f98b61aaec60___JR_B.Spot 9014.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/72572ac8-d26b-4684-8e8c-7b396677f2fc___NREC_B.Spot 9191.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/e489dca9-08c5-4765-8b2e-8e690c38597d___JR_B.Spot 8899.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/475f941c-242c-42e1-9149-ace60e32b931___NREC_B.Spot 9208.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/e3f81cee-198e-42d8-b970-b950c09af898___JR_B.Spot 8997.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/f75755aa-4cac-4e64-9244-453eb4697044___NREC_B.Spot 1964.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/d877c51c-12ce-44e0-b737-d06d0e8431b6___JR_B.Spot 3114.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/a3407dfc-9a97-4dd4-b484-527da44a161c___JR_B.Spot 9029.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/411c6355-117b-4762-80d9-d78556c4e9a1___NREC_B.Spot 1815.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/f47251cd-5d05-4d98-847c-4e1ae180333a___NREC_B.Spot 1965.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/602b5122-fee8-4615-aaf1-91dcfd54125f___JR_B.Spot 9066.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/ac4d5f77-f965-4118-9608-3a2879d36f56___JR_B.Spot 3296.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/7972395e-d2f0-4cf8-a4b5-ac4ca91d4a6e___JR_B.Spot 9075.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/423247c0-70c3-4d41-b22f-33071ee36a7a___JR_B.Spot 3246.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/1d46d97c-17ae-41e2-9ac3-6a984804760e___JR_B.Spot 8825.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/12c9c98f-afc9-4c12-8a97-007e5a40712a___NREC_B.Spot 9053.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/d8f12aac-c54d-40e0-9ec3-ea6f0220314a___JR_B.Spot 3248.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/cee89941-a2d9-4125-aab6-f0f5002d4c0c___JR_B.Spot 8907.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/4495c311-4a29-4d3b-9805-e63ec24e805f___JR_B.Spot 9082.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/3b3fcf17-b337-4548-b27f-f2b501c035c0___NREC_B.Spot 1942.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/9728896c-149f-415b-86b3-ef5b95dd9143___JR_B.Spot 8862.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/acb84d77-5b1c-4beb-be27-99fee467bf1f___RS_Early.B 7577.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/bc7552e4-3901-41b8-8bef-727eeca4270e___RS_Early.B 7942.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/1994cd3e-4000-4c56-bede-d35a1eecc287___RS_Early.B 6867.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/d8a8d6e5-d82d-4f7c-aac5-183e85549d9b___RS_Early.B 7799.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/1b4304a9-88c2-4c09-bfea-830fa162a35a___RS_Early.B 7188.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/86a65e8c-c7cf-45f7-8619-422eb6f1a40d___RS_Early.B 7745.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/60096f66-1bf2-4d8d-8137-ac2358ab71d0___RS_Early.B 6978.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/7ba072ea-9bb3-4b5e-8fff-82758ff3f722___RS_Early.B 8262.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/5720f8b8-4fd7-451f-af18-a48730691c2d___RS_Early.B 7155.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/d84ba2ee-6ef5-45b7-a15a-b677b99cd3f6___RS_Early.B 6772.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/f164ce92-d109-47ca-9f75-380a7f16155a___RS_Early.B 7104.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/911b9166-40ba-4dc8-974e-c916e6866142___RS_Early.B 9089.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/04ee51b6-07e2-4182-84f8-46b22c8938a2___RS_Early.B 8091.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/12ebe6fe-c8ce-4a00-866f-8776aca75159___RS_Early.B 6873.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/425e5f26-56b0-404d-b537-dc3353ecee09___RS_Early.B 7058.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/524142aa-78fb-4fab-895c-ddb993d07479___RS_Early.B 7435.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/20978e65-f4d0-419a-bab9-f6042ab2d318___RS_Early.B 6868.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/9ce9c6dc-b20c-47f8-91e0-31886945c4bb___RS_Early.B 8094.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/7456db33-766c-4a68-b924-ddf69d579981___RS_Early.B 6723.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/faac446b-34ac-414a-9f0e-148d6ee87bfa___RS_Early.B 8934.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/91008080-0b15-41f0-ab72-5b6a3582239d___RS_Early.B 6954.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/c4ec31de-5466-49c0-b034-84a825327e0b___RS_Early.B 8062.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/83e334ee-bd8c-4aa5-bb8e-bc64d99bd5e2___RS_Early.B 7329.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/1367d3e9-74fe-4d61-ab24-dd389dcb5d54___RS_Early.B 8011.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/6eebb348-cafa-4863-937c-3b249f71df0a___RS_Early.B 9230.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/38aa30f4-14d5-446f-80c3-ec60ce67ccc3___RS_Early.B 6789.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/5dfcdf05-e64e-4992-84b8-a9fc9c49ce3c___RS_Early.B 6711.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/6cd8e267-d5ae-4baa-a872-4c0fc5a37d67___RS_Early.B 8184.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/1daae61a-7014-4efe-b855-018999a5be9b___RS_Early.B 6852.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/c4dd703b-1d4c-4e4c-8064-0e1d743c47ae___RS_Early.B 7050.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/e0326fde-a613-4ec2-bc3b-e1d2154bdbcd___RS_Early.B 7679.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/009c8c31-f22d-4ffd-8f16-189c6f06c577___RS_Early.B 7885.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/95cd8c85-b3b1-4d90-828d-1c93ea98977a___RS_Early.B 9109.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/61a602c4-02e3-49e5-9858-5b1d4d4795f7___RS_Early.B 7875.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/efa2f117-a774-4fcc-8445-142742aa7816___RS_Early.B 7458.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/8a9f0340-d5d1-479b-9dc5-d8df11685951___RS_Early.B 7024.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/4f12ef84-6c6e-43d6-b6f1-3a8b0278b3a6___RS_Early.B 8101.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/08029ccc-387e-4be6-9389-04f7b82fdb2a___RS_Early.B 9130.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/41f4502c-34aa-45a5-b593-7191f7a62f96___RS_Early.B 8774.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/9141a8b4-6144-446d-b71d-925bcd432840___RS_Early.B 8648.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/2bc972a0-789f-4e60-9882-2f16fc363dfc___RS_Early.B 7234.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/6cec2d2b-7b6a-4044-9899-92d4f9332cd6___RS_Early.B 9131.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/e1710bad-79c1-4b36-bbd2-b257c50697a5___RS_Early.B 7426.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/d0719ccc-a4c3-406e-bf73-94115fefde12___RS_Early.B 8569.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/6173dbe2-1379-4241-a43e-7cbad448b6cc___RS_Early.B 6993.JPG,Potato___Early_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Early_blight/29f79006-adf2-4d71-a6a8-bfc02c020b71___RS_Early.B 6833.JPG,Potato___Early_blight
